"Time","RSSI","Raw data","Connectable"
"2025-01-22 17:46:51.874","-89","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:48.262","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:43.731","-83","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:42.82","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:41.91","-78","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:41.009","-81","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:40.1","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:39.195","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:38.294","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:36.482","-80","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:35.569","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:33.77","-79","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:31.953","-81","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:31.047","-83","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:29.235","-79","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:28.326","-80","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:26.519","-82","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:24.715","-80","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:23.812","-80","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:20.199","-89","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:46:14.78","-78","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
