"Time","RSSI","Raw data","Connectable"
"2025-01-22 17:44:06.336","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:05.434","-64","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:04.527","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:03.619","-64","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:02.711","-64","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:01.815","-63","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:00.935","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:44:00.002","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:59.091","-67","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:58.193","-64","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:57.288","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:56.375","-67","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:55.479","-67","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:54.565","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:53.661","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:52.753","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:51.849","-71","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:50.939","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:50.032","-63","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:49.134","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:48.23","-63","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:46.413","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:43.704","-64","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:42.805","-63","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:41.902","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:41.002","-61","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:40.093","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:39.191","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:38.287","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:37.376","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:36.472","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:35.567","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:33.759","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:31.948","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:31.047","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:30.137","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:29.231","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:28.319","-61","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:27.411","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:26.51","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:25.603","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:43:24.696","-63","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
