"Time","RSSI","Raw data","Connectable"
"2025-01-22 17:49:48.288","-47","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:47.384","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:46.497","-66","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:45.581","-68","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:44.675","-67","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:42.87","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:41.965","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:41.057","-55","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:40.154","-54","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:39.24","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:37.432","-49","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:36.53","-49","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:35.624","-49","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:34.721","-55","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:32.908","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:32.001","-54","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:31.114","-51","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:30.189","-52","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:29.287","-54","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:28.385","-53","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:27.475","-53","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:26.563","-48","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:25.67","-49","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:24.755","-52","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:23.851","-51","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:18.449","-55","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:17.516","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:15.711","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:14.808","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:13.905","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:12.995","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:12.1","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:11.191","-50","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:10.307","-67","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:08.472","-65","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:07.572","-68","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:06.661","-61","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:05.761","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:04.863","-55","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:03.961","-54","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:03.047","-62","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:02.152","-52","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:01.237","-55","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:49:00.34","-53","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:48:59.434","-53","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
"2025-01-22 17:48:58.527","-72","0x0201060502E0FFE7FE0BFF794988A03CA551936A670B09505345323032325F4232"
